temperature,vibration,voltage,usage,actual_failure,predicted_failure,probability_of_failure
72.21909714073114,8.589976288483182,193.95786143372865,294.06746217677784,0,0,0.17333333333333334
66.16326218555976,9.581352645696267,234.48499229892926,812.4738210441717,1,1,0.9666666666666667
74.11030079997245,12.768545637021036,211.89142488789662,588.3522209831533,1,1,1.0
80.95227812904989,7.707309213962624,225.4711911517521,659.5059816513271,1,1,0.94
74.65640059558099,8.656753264123896,211.80742140278502,550.6633794408515,0,0,0.02
77.75250246407039,7.712547585358676,239.04136589573008,751.8251459566811,1,1,1.0
74.44815397811719,8.56169336151516,223.6873314731752,858.6981212445739,1,1,0.9866666666666667
71.70877987888579,12.603482578797596,217.69599285794231,693.422128056309,1,1,0.9933333333333333
76.78120014285412,7.760660210747712,214.17241342388417,675.8229251040736,1,1,0.9733333333333334
76.38838410949255,14.330004689802168,210.82497178985736,820.0675020556494,1,1,0.98
58.944323454960575,9.928717035405032,208.88032974225837,839.1466080707524,1,1,0.9933333333333333
73.57000247046047,11.881542375976432,235.33433701296326,450.0586394262253,1,1,1.0
69.34928472816158,9.626057394029107,208.99845767028305,525.4703073558932,0,0,0.07333333333333333
81.49449061809625,9.550288036383844,219.51102816525895,945.0240645805687,1,1,1.0
69.03819517609439,10.300837810287153,227.40824345420125,728.370854339646,0,0,0.006666666666666667
62.42127942501384,11.621616546319565,224.8387665118804,828.7089838180063,1,1,0.9866666666666667
77.2188230203663,8.69246732270236,235.2100622715938,866.0356750457565,1,1,0.9533333333333334
68.9115939838639,9.949946082509712,216.79332374442808,69.39408590418338,0,0,0.02666666666666667
60.43359877671101,8.621624363820864,210.60096898891135,577.6317543444226,0,0,0.013333333333333334
72.52493639490228,8.836638172102713,239.76440584515484,411.1904758694911,1,1,1.0
69.62777042116916,13.828062707733572,226.03187431082344,271.99860534435606,1,1,1.0
69.89549203017926,11.073019687140807,239.95667489783963,965.3027236303998,1,1,0.96
70.1050192081638,7.376327535299681,224.21586610614455,406.59053735947225,0,0,0.02
64.37255476350812,9.844325605974396,219.93478684770542,489.6440760320326,0,0,0.02
77.2669223855885,10.883881299138817,237.04105516255493,500.5793174308313,1,1,1.0
73.27182828177028,9.416377462168912,226.51521991339507,670.4343337969175,0,0,0.02
67.12181086881112,13.279929058742786,226.2952958422181,879.7524022943436,1,1,0.98
74.28199397161737,7.331949010163591,224.62172666081943,51.29384898121558,0,0,0.04
67.43066541331653,12.476566142867272,212.16234334413605,377.83921372718663,1,1,0.9933333333333333
61.652973594393146,12.442067391050706,221.75211418908512,672.2506872941947,1,1,0.8866666666666667
65.36534764210958,11.116653825043445,224.3673855173351,765.3633638580407,0,0,0.06666666666666667
77.2557180389752,7.256197714137287,221.60018225852787,873.6185287372153,0,0,0.30666666666666664
69.98198730454716,11.906250090752174,203.45112563771704,875.9049249998945,1,1,0.9933333333333333
70.3490104249501,10.384098232980064,226.6631250090921,692.3543061544142,0,0,0.04666666666666667
65.30060106836322,11.172728037510186,217.65592199683678,969.3218122841789,1,1,1.0
74.86277224813365,10.389214910474486,204.51381701136253,312.59802490830015,0,0,0.14
74.06754818000319,11.115620612703724,224.97743089091395,340.9585714355583,0,0,0.02666666666666667
64.93584439832789,8.697163992771102,217.3548515868939,820.6961607667793,0,0,0.30666666666666664
71.20981135783018,14.150521745250531,212.308576502127,252.85811825011118,1,1,1.0
72.88278481527882,9.758103702784437,217.69133626155232,126.8240225504188,0,0,0.07333333333333333
70.91671002869175,12.079809374792152,206.73952313917962,305.7439574472911,1,1,0.9933333333333333
79.24478047472672,11.15926634642715,210.92243819853078,832.6117733261311,0,0,0.38666666666666666
74.13591624518011,9.438649846266452,240.89538721694774,549.8685627762052,0,0,0.38666666666666666
63.359069755507846,10.448903637119944,219.74425687808005,531.5721526867312,0,0,0.03333333333333333
73.87317026714669,9.888461844684588,221.98948146796494,210.31855628579365,0,0,0.006666666666666667
66.99891561420603,10.786635678788743,208.51205964841344,226.2724300031862,0,0,0.06
71.22483285554361,10.8738763394927,224.920188479928,918.397542081558,1,1,0.9866666666666667
77.48022155744592,9.495292995747425,232.74875041278722,4.187443627957865,1,1,1.0
67.3712248915962,8.788570153993323,219.5134764842955,632.3962564655086,0,0,0.02
60.66367403704126,10.619641420454055,213.5245819436484,826.0646845482855,1,1,0.9933333333333333
78.82727120140548,10.467571823581496,218.10879609222965,934.4330387534415,1,1,0.98
68.8293152152541,10.7869707708435,222.13293707372938,347.51879531375465,0,0,0.02666666666666667
72.48999145622724,13.423416960284687,214.51712703509398,531.8717665050166,1,1,1.0
72.94158603242288,11.015982653825088,217.48461113955506,44.99682123542436,0,0,0.06666666666666667
68.95938874821363,10.777157209061928,237.3889966379758,478.5283699195225,1,1,0.9866666666666667
72.36618812286773,8.035025212923381,205.76042847549854,337.454278964229,0,0,0.06
79.43092950605265,11.22554781012514,210.99379265352133,573.0422006190157,1,1,0.9533333333333334
71.39510762885169,8.914652400531956,238.48608833296413,995.734452051323,1,1,0.98
76.39225931303649,10.739284384396187,223.2950873557301,422.19223388067803,1,1,0.9466666666666667
82.8667990162493,10.676967686923382,213.42165446147862,692.0505530397448,1,1,0.94
64.44712077267086,12.434317041650992,223.49650047299693,593.7806319434522,0,0,0.4066666666666667
79.48396491326974,11.12781824010472,207.42422141085385,397.6844144330547,1,1,0.9666666666666667
72.36298741206521,6.767378783126825,214.69029102188034,615.4207798208354,0,0,0.04
66.88650240089703,5.694218814095034,234.22369861698508,341.31864595005214,1,1,0.9866666666666667
70.48060388470492,8.583186466179075,223.49800024567907,751.2789243737668,0,0,0.08
69.702373219691,10.152010782824822,224.04294754961697,253.02634092025323,0,0,0.04666666666666667
70.36658983594202,10.847198131186921,229.41310580767484,240.67051475715306,0,0,0.11333333333333333
73.10336048775339,8.615158040252288,224.79441518086065,303.38554362913317,1,1,0.6466666666666666
72.02025428407269,7.920188145748938,236.42672953255965,308.468281489484,1,1,1.0
68.67671583381022,8.022817785698166,240.2360621922964,832.363539660995,1,1,1.0
64.15660981190234,9.884762405932829,210.05650625391488,805.4300430459791,1,1,0.9466666666666667
73.29272136336415,7.818067139569603,225.3481733634591,362.98284040387165,0,0,0.03333333333333333
79.00470216455408,9.697453432692976,214.2964863358632,345.57958587081305,1,1,0.9466666666666667
76.7271002307749,8.663711828922011,234.10459145203504,393.1471294940152,1,1,0.9866666666666667
67.03803037880566,11.39277489491343,249.49094425308726,828.6529061182893,1,1,1.0
72.8853606359027,8.003229121623416,206.22382499245762,825.9323085500162,1,1,0.9733333333333334
63.77130610644006,10.639563868285073,206.3682599540719,442.10703467972,0,0,0.02
69.4263177926655,9.592839279795276,225.84412980472484,619.3899693665019,0,0,0.04
74.92161199238292,9.933540018711078,242.18780233448135,945.7497022259302,1,1,0.9333333333333333
63.88936095554027,7.641920417680395,223.35058029084118,25.199094821069636,0,0,0.07333333333333333
67.1209087967766,10.88920533644028,217.9068618042064,954.5659288588107,0,0,0.38
71.78556285755873,9.301484591363142,226.01206748929116,220.44600424541895,0,0,0.03333333333333333
73.43025729999219,7.793583268556634,219.3780898300069,189.9361364575609,0,0,0.03333333333333333
74.15167908272123,8.34481955870256,211.99961435602353,185.27685033354,0,0,0.04
66.01552372264761,10.937548512150048,224.32959825360697,554.6870247883671,0,0,0.02666666666666667
75.89720060360644,9.269356897375783,219.16562030209639,25.68964486940817,1,1,1.0
68.7371592430342,10.338721648072156,226.8021610545045,125.95519637935826,0,0,0.06666666666666667
70.56758672625624,10.267081809564564,202.74193271209404,625.3301699544539,0,0,0.13333333333333333
68.88268607337075,8.020743726859324,197.88138088670493,95.36092127300356,0,0,0.16666666666666666
72.91964092662982,8.380792960156707,214.7375214348258,544.2573370152508,0,0,0.006666666666666667
70.88850500466627,7.187365072656332,228.74517074132524,781.8909129968897,0,0,0.07333333333333333
65.85502494538964,8.663819092713902,230.5194761772292,548.145202728022,1,1,0.9533333333333334
71.01461510425649,9.731382517058904,214.687857053924,460.89833820658185,0,0,0.006666666666666667
63.76108409017575,7.17257100619004,231.92507512477974,979.1515551006156,1,1,0.9866666666666667
61.20630256788443,9.446373400222159,216.6592276902006,556.4646373488221,0,0,0.0
73.31065337260523,9.695060327238913,213.22435347664344,747.078267129029,0,0,0.03333333333333333
70.92316929266153,10.251152906943085,222.439531979085,16.592480632597884,0,0,0.08666666666666667
65.10618142108846,14.114990939423397,222.1128369227947,126.94441375497267,1,1,1.0
69.93251387631032,10.798446245210558,224.76357769356218,459.1240232866809,0,0,0.04
76.00606961081972,11.473687794184867,211.04653677636975,80.10572660960224,1,1,0.9133333333333333
69.72226150551691,11.469755572099634,203.9342289926132,395.93722619594985,0,0,0.02666666666666667
65.58071281899433,9.960724402146637,224.25887206193036,529.9405869302329,1,1,0.66
71.03843843581555,10.230052158294834,214.4257694689168,312.1897365691294,0,0,0.13333333333333333
67.56437308117651,9.09354390134545,211.74589470021044,630.0931268616634,0,0,0.006666666666666667
82.22875989808414,9.63904017281875,225.9879438956191,415.4430005920896,1,1,0.98
78.32737222231289,11.900615183947151,235.54160420714774,171.82946035765843,1,1,0.9933333333333333
67.23175347326409,12.579505508165491,224.99685110302934,115.14617839520113,1,1,0.9933333333333333
77.8276201461717,12.201919269997141,235.78118057562185,120.36357620998605,1,1,0.98
68.07722227885087,8.934598320676177,229.18454443942414,216.33277763082702,0,0,0.06
67.64034067105283,9.629424682244583,213.50626961678574,396.9921622074741,0,0,0.013333333333333334
69.28810257489353,13.002667303910973,228.29732417879174,57.02691400361937,1,1,0.8533333333333334
75.18769972128949,5.274135128916323,228.48430882205284,296.61248215709315,1,1,0.9333333333333333
69.11526386252976,7.7885906630281285,213.62692252971206,725.3716002348575,0,0,0.02
80.71972044662662,8.392650864060538,207.8882807071922,977.2799325664473,1,1,0.98
74.49799937716625,11.838152965975537,224.18398220888685,258.59159113478404,0,0,0.13333333333333333
68.50496324767066,9.143769678068175,232.03884437168816,231.38063637684803,1,1,0.9933333333333333
67.76742523966489,10.21075101229192,204.0187564811625,752.4683375864944,0,0,0.10666666666666667
75.677828200903,8.614189604408185,226.04515326355366,193.43534295648257,1,1,0.98
66.54045965059377,9.941474372630044,190.08864029099277,802.4017844513243,0,0,0.34
72.2213165574302,9.482190052591845,226.12468794013603,694.9531193430477,0,0,0.02
73.45071995855557,12.393143003328984,213.7073660630721,240.29912345036675,1,1,1.0
66.6153899984702,10.988060372565478,213.41883510924742,661.7777324716385,0,0,0.006666666666666667
62.957693518182204,12.219399683912446,230.23709546106983,285.6259885622431,1,1,0.9733333333333334
73.95515973521523,12.211051865915968,244.12615421612915,783.2979829560477,1,1,0.98
73.95831346981468,9.71182488855677,216.129002975256,1.1120941961874076,0,0,0.04666666666666667
66.99680655040598,11.227035945460834,222.09659415274626,380.9912736683999,0,0,0.013333333333333334
71.12046240905208,9.945390920980136,214.64198536947703,314.91844458889574,1,1,0.6066666666666667
71.64375554829843,10.477578318053027,218.5221968118253,403.2106331838228,0,0,0.006666666666666667
61.449158036716874,9.480906644832165,214.94253295738062,596.9452234131726,0,0,0.006666666666666667
68.93005577887246,9.58376628545492,218.40954789599948,312.9195480288226,0,0,0.06
70.97044996449154,9.055818844605746,232.95871781863013,54.732706924985884,1,1,0.98
70.06500945938953,6.614086371609229,203.92338972881942,50.57310382422886,0,0,0.06
68.77128467957027,7.875212943706241,209.1036696265761,180.89190137889832,1,1,0.6733333333333333
68.45393812074393,12.345458038518728,228.74389180712728,833.6440104751723,1,1,0.9733333333333334
68.82706433312427,10.692976951795986,228.1788965802503,379.04048538303505,0,0,0.02666666666666667
66.86516471106117,10.246409613568972,214.8357035611243,500.05825919108673,0,0,0.006666666666666667
67.89677338617321,4.207489243612621,210.9794844564249,251.1692675484013,0,0,0.07333333333333333
65.91532164506381,9.409039363941679,222.8732890440301,73.36406745960267,0,0,0.0
77.23488942176867,13.224441256510849,237.3885135185333,248.53982092742598,1,1,0.9933333333333333
67.41194350481915,8.875663946843396,210.63493625210404,679.1625683195628,0,0,0.013333333333333334
73.78494308322676,9.63420711779032,201.23447293958125,245.84744249340028,1,1,0.68
70.06296200390898,8.133464081853608,202.92642042407053,96.64483428775227,0,0,0.006666666666666667
71.11066885816857,10.534253302022966,219.1940025070324,956.2918815133613,1,1,0.9733333333333334
70.32140009547732,10.08762294395822,234.19603004513638,737.9509473975921,1,1,0.98
73.43130095187257,11.267553761864196,227.44191971499936,673.092130911217,0,0,0.02666666666666667
73.1620386952776,8.754701276531096,218.23225836884217,760.0055449620985,0,0,0.04666666666666667
77.2078431032895,9.085807486827456,216.9151721154418,353.10288893838947,1,1,0.9933333333333333
64.35146572671191,13.544503193339487,207.41495089324667,826.3408109501868,1,1,1.0
67.16851135198614,8.491448299961284,231.1432169466887,120.387578789089,1,1,0.9933333333333333
73.05292872641911,11.520111927379205,209.57955587756896,965.6389752668005,1,1,0.9933333333333333
63.39883396489679,14.026774495053246,205.03470744909922,619.1727353658367,1,1,0.8733333333333333
74.10951252187611,9.012486833677375,216.83927143972952,879.330215678474,1,1,1.0
73.78753855023652,10.789343059645962,220.37937835447602,940.5039528794026,1,1,1.0
64.59471729795868,10.426393256475379,219.68560829625224,745.2147426908346,0,0,0.006666666666666667
71.2986125086074,9.022301156427451,240.56543564829542,280.33475255141246,1,1,0.9733333333333334
71.62083176244221,8.780975595681433,214.41698246053969,293.35342144100986,1,1,0.7466666666666667
73.7364680256163,9.650080486609182,216.1602872804765,295.9320294366161,0,0,0.08
69.07548931778506,10.359163563879196,233.2893331953541,513.7078552153048,0,0,0.36
64.93947812369916,9.330449335786918,236.9995737457638,349.937853570714,1,1,0.9933333333333333
71.65631715701782,11.087200309188864,222.62561329001926,814.6710047099892,1,1,0.9733333333333334
71.24691841855378,11.276102202881514,212.69043724284526,512.8747423052678,1,1,0.5866666666666667
73.05838144420434,10.521347531647814,216.96273971223334,76.80304831442153,0,0,0.04666666666666667
75.07185032509065,13.42122674516385,228.53975976552223,518.0774980403447,1,1,0.9933333333333333
71.67228394993512,12.253410273655167,211.13319077716542,697.0241660042996,1,1,1.0
66.25756731721724,11.855680256162474,222.71495310825648,498.12994354804243,0,0,0.02
64.04348251398676,11.963530973983188,232.81643795003768,573.9498660690105,1,1,0.9466666666666667
70.37047390209888,10.5651599009766,216.30473071166642,766.5273162216272,0,0,0.006666666666666667
80.66516687328134,8.4280210789841,215.35595737690613,130.97374299417407,0,0,0.3933333333333333
73.07967803472133,7.308040639506503,218.65503215598267,610.1079220362346,0,0,0.02
68.59449853557022,12.140300476632856,220.77480518518863,783.1614309236971,1,1,0.9733333333333334
71.92658689864419,10.880949475920797,213.38017822203392,394.57231531892376,0,0,0.02666666666666667
63.99851796472112,8.701444909867986,236.17212574968624,330.2846675020844,1,1,0.9933333333333333
68.65555654722584,10.388768603154672,225.10792088527595,866.4231835397002,1,1,1.0
74.3480296005283,8.70807164175093,213.6463761117437,989.5053333843224,1,1,0.98
72.56633716556678,9.607300301830044,234.52467534470745,531.2940183509319,1,1,0.9733333333333334
63.61625712089845,11.34268015290093,210.7330169115269,645.2185758446639,0,0,0.013333333333333334
68.36168926701116,10.103891771614599,208.6116688221923,824.471517604549,1,1,0.9933333333333333
66.68688120527077,9.547031802300337,223.67481665474304,809.6750362658893,1,1,0.9733333333333334
59.874287066711965,13.355401628152881,220.14273067836433,659.4229620819975,0,0,0.32
70.58663691654391,8.203064036417926,251.0991855600536,50.4167736022092,1,1,0.98
78.97278931758893,12.791367621579912,210.90316583018165,961.4166196420495,1,1,0.9533333333333334
64.70393239055524,10.042543153472124,213.0945894768374,62.03676362878152,0,0,0.02666666666666667
72.35734178567998,7.123444043365266,227.89056687375518,728.6562842366027,0,0,0.013333333333333334
66.59474171262559,4.1192227306714395,219.3136595391453,818.8692705204716,1,1,0.9466666666666667
72.41236207621593,6.8589987927536455,233.7284847467653,930.3984201693255,1,1,0.9866666666666667
66.59007876001101,11.416607694402128,217.87791030098848,320.4012861402149,0,0,0.006666666666666667
69.86743062275391,10.434865746359446,218.37207093927705,978.3547870568566,1,1,0.9933333333333333
62.60739004816286,9.65474540011836,211.775800676178,971.1509073682857,1,1,1.0
71.28014867156938,7.892635161707291,216.6486221882855,81.57492561136593,0,0,0.09333333333333334
68.28642741736616,14.176749409561456,211.30336918725305,844.2123252861431,1,1,0.9933333333333333
72.53637015553649,10.012844539621875,198.694335201928,520.5438373048585,0,0,0.07333333333333333
67.27540456595526,5.654660907971928,224.99864123740372,550.5316805962256,0,0,0.02666666666666667
65.1265916488634,5.001188570252854,208.88542043062967,28.652427577654514,0,0,0.14666666666666667
71.78507742982524,10.16365871709513,211.69555593443434,13.682414760681105,0,0,0.06666666666666667
70.75196893238103,10.598585160812984,212.4150466529993,578.49250822933,0,0,0.02
69.55439980243605,7.406336104088307,226.89707805245195,934.729915488301,1,1,1.0
73.80207328072149,10.81410457424907,221.99810433718713,187.12427041050174,0,0,0.07333333333333333
65.75077815267605,9.265944321833356,217.97019362604343,44.065861570381394,0,0,0.05333333333333334
75.54351790291454,9.971095458243441,223.82988984740928,357.1923339930448,1,1,0.9866666666666667
61.5376768514259,10.96946563458895,222.96575545140763,475.0898728667681,0,0,0.013333333333333334
69.58924410803715,8.808677411913015,210.51083479175162,9.910695491153643,0,0,0.06666666666666667
70.02621849859092,12.371408309325993,214.53319915412735,108.04455937640711,1,1,0.9933333333333333
65.90889658383264,9.859002443881817,224.57772866151885,792.1911948016761,0,0,0.29333333333333333
70.98260584850735,11.042244856758677,214.71022291935984,538.3949792869577,0,0,0.02666666666666667
70.98430617934562,12.094196605224308,202.30924095110882,32.65906078449588,1,1,0.9733333333333334
64.98735317681096,4.81791541571018,222.61250531233856,851.1507354259818,1,1,0.98
67.60412881077355,11.543397421296689,228.5089796216797,373.4579451327053,0,0,0.013333333333333334
71.55625077271768,10.839064887814056,234.53260663321035,391.7424505622782,1,1,1.0
75.0314640460722,7.6601663285794235,207.54282623553615,442.5773459328154,0,0,0.34
67.44991800572626,7.9805385905801245,197.53110666015394,77.18753022646796,1,1,0.6266666666666667
66.42824290986816,12.01963417868527,213.83638591960522,419.6273828068103,1,1,0.9666666666666667
67.11554065238425,4.255475573436701,220.5493411099985,48.362711048780874,0,0,0.03333333333333333
69.51643444064804,9.759237672092803,235.32367724678116,625.6819122613526,1,1,0.98
73.16959511159006,13.278233610888135,227.30764119066524,793.8181039080397,1,1,0.9866666666666667
64.59225998192802,6.478382376038448,219.54588782067762,803.0118815263205,1,1,0.8533333333333334
68.81590696629996,10.557988324447605,219.33867385374177,229.99375396324052,1,1,0.6266666666666667
75.94508265553776,11.838308347220003,222.20541427013868,168.2785885077128,1,1,0.98
78.85400317817755,9.648228375135327,224.54740912141133,859.1117576469165,1,1,0.9133333333333333
68.39307079173503,9.395060627023744,220.4977368718096,556.5784285021533,0,0,0.006666666666666667
77.93008408072676,11.416217353377181,231.94109403047372,218.7138889065392,1,1,1.0
71.62041984697397,8.748874596980942,228.25098264667633,612.7958355365104,0,0,0.013333333333333334
69.52352233806523,6.3978845316945225,226.85507738790204,596.0501157609502,0,0,0.013333333333333334
80.76591228755778,12.942340654987216,231.17398815902462,582.7144493446815,1,1,0.9866666666666667
65.11222377600724,11.261623369109556,197.80699627252466,516.2832991976741,0,0,0.11333333333333333
70.85684140594985,9.08223147426212,215.90717561886896,407.7481050027323,0,0,0.02
68.4541393826568,6.831728113989021,202.23753666533548,182.8133885392259,0,0,0.08
59.59035296058139,9.734732507234853,216.48585764286267,174.4092671114995,0,0,0.08
73.1417275463214,11.199857459992408,228.49102110743144,217.891379626744,0,0,0.08666666666666667
78.43570817536282,6.94868737085981,220.2538842054241,540.2788931874211,1,1,0.9733333333333334
70.57837317146429,10.537184557726514,223.40589216400497,252.31192706968707,0,0,0.006666666666666667
68.75481980221811,11.296560867687718,227.21562505126144,338.0844093662614,0,0,0.02
78.34510762644696,12.824441110830858,217.81954104607627,399.33258019922255,1,1,1.0
80.8162736165273,10.285886189527414,232.57149216862572,458.0286165838686,1,1,0.9866666666666667
64.46737045629165,9.293667414378623,230.30580585624057,59.61732534465902,1,1,1.0
77.20058607724737,10.179161362510497,217.4114559963017,97.3668937912211,1,1,0.98
71.55453782799002,7.6597739478812805,230.59936384046622,712.137045880605,1,1,0.9933333333333333
69.83652625952953,12.34694771497065,233.81454078690487,454.1836627367061,1,1,0.9933333333333333
64.95956844541298,11.0318784354082,226.51136241823656,184.45905105988336,1,1,0.6866666666666666
67.3487119081378,11.131019291263089,226.8205206571262,997.7493890102006,1,1,0.94
61.48308780322422,10.981949903276503,215.63235762761784,675.662902207073,0,0,0.013333333333333334
67.11548172168798,8.493164259307633,230.35249334723753,872.8594215656645,1,1,0.98
69.0656417791932,9.033877896633122,218.83234084204753,486.173654104883,0,0,0.006666666666666667
64.71144535522049,11.294391879405483,225.05470159166626,303.2858908492829,0,0,0.02666666666666667
66.18370421728741,9.255586447857894,229.2180150197725,22.066148682290844,0,0,0.06
71.76027698257148,12.523843001427984,227.7740735276451,508.8940700698802,1,1,0.9933333333333333
66.0373963078365,9.241744518025026,221.05894453115235,467.68121248487705,0,0,0.02
67.56196887963753,11.827169252466499,193.64252260983122,571.6076494829439,1,1,0.7533333333333333
73.2510058897933,10.538253882490215,226.40479795200824,232.72834891555183,0,0,0.02
65.84524941794481,12.955060162110524,206.7754204325643,940.8801695592043,1,1,1.0
75.44475298483682,9.740358600533147,233.2130403227301,156.31697070886085,1,1,0.96
79.38397906279033,8.093342783482575,218.1547464234415,142.5565550331156,1,1,0.9666666666666667
68.14279567002104,8.155179631002994,214.61158143807262,483.80253986064724,0,0,0.013333333333333334
71.11893975819449,9.581556252510945,213.32220443531114,631.3759776433766,0,0,0.07333333333333333
74.58930973527389,11.667057923217849,235.11154930247346,556.1906926300117,1,1,0.9133333333333333
67.8655946502629,12.059921635162322,223.11308673442886,280.600813237916,1,1,0.98
73.75693561685894,13.708185132668376,211.48593565739685,935.9372482485595,1,1,0.9933333333333333
81.35346428902199,10.123359699695943,232.23568882418627,557.8736756600732,1,1,0.9933333333333333
63.81524644560959,7.807449826209597,203.99096021523485,163.0191138148862,0,0,0.10666666666666667
72.48357076505616,12.798710873172004,213.24821725025618,818.7402294840508,1,1,1.0
70.4982568254382,9.871723306814015,227.15381315441243,938.5297834731305,1,1,1.0
62.93848149332354,10.848331892803833,207.60741605146526,362.55979655909454,0,0,0.02666666666666667
59.80937732411073,10.133981434449744,210.0418460520977,163.3667583984202,0,0,0.03333333333333333
82.80042269134397,10.150867277803185,228.953554307626,231.0808528744962,1,1,0.9133333333333333
66.81306436346742,7.6127263364870394,208.9513720693748,383.39714105825897,0,0,0.03333333333333333
74.36160318360339,8.661854522680168,216.40231354210914,326.94102433667524,0,0,0.12
74.85785475477178,8.321580665321987,219.56523050186138,730.2217177572492,0,0,0.006666666666666667
66.43577108661418,12.593989093122218,224.63206292099122,133.0097989073288,1,1,0.9933333333333333
69.04830660958196,12.416732461186285,217.20239831504165,595.6798241615295,1,1,0.9933333333333333
66.73688010348805,10.38947238943755,239.8727599923081,827.5236939538171,1,1,0.98
71.33525132934629,5.69636919734139,224.82066727335385,302.46631746146966,0,0,0.06666666666666667
70.05116530509794,9.367183100610395,220.34152417488025,575.3591731290986,0,0,0.02666666666666667
70.48497982496359,10.113299849794215,224.39501230620226,697.83278550517,0,0,0.07333333333333333
67.57318226085448,8.329305893480486,240.99721789166514,411.30397206623127,1,1,0.9466666666666667
73.48103182406709,15.179127284037229,229.02277173786646,578.3597631165401,1,1,0.9933333333333333
67.18137723598012,10.340832444750976,213.39678860526553,134.57626710410776,0,0,0.013333333333333334
63.92905693606134,6.049066867292257,226.68741655592513,945.9246440320866,1,1,1.0
65.70821109909393,13.22455651597729,208.69384665062475,720.1574609309403,1,1,0.9866666666666667
68.75517925760464,9.27009454091423,217.70609255931973,583.1302190995835,0,0,0.0
71.30527636089944,6.003598630935785,209.28142766959846,844.6659090902243,1,1,0.9866666666666667
63.08600134517832,11.185053898402366,223.40051294568892,939.5685890251657,1,1,0.98
65.92094857517282,10.562382847938752,219.24048976357477,709.4388646339747,0,0,0.02666666666666667
59.63304883795925,9.266351176370625,225.82026567084728,355.43933736406177,0,0,0.02
67.14410505108602,9.673866072112473,223.34176417244896,123.84602670581745,0,0,0.03333333333333333
70.99042380383928,7.986914869440717,221.7183933979353,402.7394847468307,0,0,0.013333333333333334
66.69106767615806,11.137966158370551,215.9296368707322,866.1015453778347,1,1,0.9866666666666667
70.73356843216662,13.197294341009433,237.24696649761108,982.7395409103859,1,1,0.92
68.70204324318198,9.840717217508569,211.52366071380916,409.6728692925191,0,0,0.006666666666666667
73.39798874467338,14.421046003182703,230.0751368983692,270.6439419817657,1,1,1.0
66.23131917821256,11.706831117560615,224.66358374446335,544.1986625037022,0,0,0.02666666666666667
80.37700399322719,8.505576641704353,220.8568716140336,523.4013709220083,1,1,0.9666666666666667
63.323278206449494,9.833788854742611,213.50234773151732,765.858643884742,0,0,0.04666666666666667
67.6886235564748,6.972571214774346,209.9594540315799,896.9952893644111,1,1,0.9933333333333333
71.04431797502377,7.548468673995318,223.92415967178766,933.7494230014701,1,1,1.0
62.962681128117225,11.868639822478547,211.3722423595688,779.8208840100681,0,0,0.08
70.6100490732268,11.484254982143785,211.9568424034001,49.220914540761605,0,0,0.02666666666666667
68.44866621703272,9.389550591290664,213.82746813453076,714.718833502036,0,0,0.03333333333333333
62.75993049791878,9.069379086439893,211.10759171771676,430.535820913037,0,0,0.006666666666666667
78.22483856750642,8.43020337383552,223.03818595604875,401.46177908904326,1,1,1.0
62.48428523440947,10.904743592499468,213.47911111406938,978.2206685265583,1,1,0.9533333333333334
76.3577754749708,9.136759374563903,217.3655178391775,471.73983751843906,1,1,0.9933333333333333
72.06465727137812,9.223646362917542,220.07063158628176,342.73092542790715,0,0,0.03333333333333333
74.63088773765821,11.556722152333275,225.7061299721953,755.1336174451959,0,0,0.03333333333333333
66.36431412087566,8.776461818189428,217.4382024750462,976.5610233229042,1,1,0.9666666666666667
85.3944040422762,8.2250156443958,206.61394200276752,162.66081510548514,1,1,0.9666666666666667
74.06262911197099,9.275118117193736,222.6536234939963,413.1725172077195,0,0,0.02666666666666667
68.76411308739702,12.377826742949285,220.72036861283746,298.06620117000415,1,1,1.0
68.07458859791842,10.791607066874818,211.328697842891,938.4821582141545,1,1,1.0
67.57882963566874,7.580717962617589,223.6363188262497,40.13885908536652,0,0,0.07333333333333333
79.32887255572378,8.623699309644552,216.24803619676064,50.62247226907412,1,1,0.96
64.61127611035347,9.705995996743022,213.99576434261294,360.4745051415539,0,0,0.0
72.39489912873196,10.873119608315335,219.57176618688425,945.9708898455993,1,1,0.9866666666666667
67.89906591452072,9.802823735431476,229.51449277058086,119.95294173096983,0,0,0.06666666666666667
68.1951691709046,11.17338760295055,209.83316871423503,567.3909441560734,1,1,0.7266666666666667
69.8265755630661,8.775125250719125,217.56616020624983,328.82261784860935,0,0,0.12666666666666668
64.64957616836924,9.260779327912733,208.52308610184332,38.95784634846422,1,1,0.6733333333333333
72.7354869058502,12.171791131663156,225.3450564848055,563.9195667556237,1,1,0.9933333333333333
78.98843263424762,9.94695748150188,222.5775254014275,122.49786196598922,1,1,0.98
69.46484820022721,11.506683242209064,214.19946758629956,354.72855673021263,0,0,0.03333333333333333
68.18193893893073,11.41890363427808,214.07644044347947,861.664884699101,1,1,1.0
66.22308533823339,11.002188339879691,208.48985916380494,798.6557803566366,1,1,0.7466666666666667
65.80139078909612,11.355851742678539,210.3624107378939,682.1916892550987,0,0,0.02666666666666667
63.810922505865754,11.913404633589169,210.1883446886032,59.94330086130828,0,0,0.06
65.69793317358024,11.027200213139434,229.7581671934471,383.2153659472517,0,0,0.23333333333333334
